id,Lat_Dec,Lon_Dec,NO2uM,NO3uM,NH3uM,R_TEMP,R_Depth,R_Sal,R_DYNHT,R_Nuts,R_Oxy_micromol.Kg,,PO4uM,SiO3uM,TA1.x,Salinity1,Temperature_degC,DIC
1156,32.41808,-119.953,0.01,0,0.1,14.92,12,317.8,0.038,0.1,256.6912,,0.4,2.45,2227.87,33.403,14.93,2014.82
1157,33.42,-117.901667,0,22.5,0,10.46,100,210.9,0.268,0,113.1839,,1.94,25.3,2243.27,33.7546,10.47,2177.53
1158,34.276666,-120.025,0,0,0.21,13,1,266.3,0.003,0.21,332.3477,,0.29,0,2247.9,33.5774,13,1985.51
1159,32.421667,-119.96,0.01,0.1,0,16.66,20,346.4,0.07,0,249.355,,0.32,1.9,2243.87,33.5118,16.66,2007.54
1160,32.85,-117.531667,0.11,2.1,0,13.84,30,299.5,0.093,0,240.5201,,0.52,3.8,2228.41,33.3632,13.84,2031.55
1161,31.41803,-121.98997,0,18.62,0,9.43,171,210.4,0.576,0,186.28,,1.47,18.48,2227.09,33.556,9.45,2126.97
1162,34.15317,-121.14933,0.018,18.04,0.01,9.79,101,222.4,0.29,0.01,181.9863,,1.47,17.23,2224.78,33.449,9.8,2125.36
1163,32.65133,-119.48202,0.008,38.38,0,6.46,519,117.9,0.857,0,14.16,,3.13,73.87,2310.67,34.313,6.51,2310.7
1164,33.48392,-122.53138,0.024,0,0.11,14.61,10,307,0.031,0.11,259.7132,,0.36,3.47,2229.2,33.465,14.61,2017.22
1165,33.417,-117.911,0,31.6,0.08,8.45,232,146.9,0.435,0.08,46.98273,,2.59,45.84,2283.07,34.228,8.48,2256.3
1166,31.4183,-121.9898,0.02,12.8,0.05,11.08,105,251.2,0.335,0.05,205.9919,,1.16,10.96,2220.34,33.356,11.1,2093.59
1167,34.27192,-120.0276,0.309,14.8,0.15,11.25,30,233.3,0.082,0.15,183.3156,,1.31,14.32,2230.8,33.57,11.26,2117.5
1168,32.848333,-117.53,0.02,26.1,0.01,9.99,170,177.1,0.434,0.01,76.15383,,2.26,32.8,2266.66,34.128,10.01,2219.42
1169,32.84663,-117.5315,0.01,0,0.01,17.57,10,362.8,0.037,0.01,250.2696,,0.31,1.78,2239.7,33.574,17.57,1985.08
1170,34.316667,-120.805,0,35.3,0,7.56,322,139.1,0.596,0,44.80363,,2.72,53.6,2280.07,34.1804,7.59,2267.92
1171,32.64917,-119.48517,0,35.7,0.07,7.35,323,130.6,0.581,0.07,24.79202,,2.87,59.27,2298.26,34.25,7.38,2286.19
1172,33.41733,-117.90578,0,0,0.01,21.17,2,460.3,0.009,0.01,242.11,,0.22,2.06,2237.51,33.434,21.17,1990.13
1173,34.2769,-120.02423,0.21,13.07,0,6.56,540,123.8,1.002,0,0.434904,,3.96,115.78,2352.91,34.247,6.61,2362.81
1174,33.42318,-117.90352,0.007,29,0.06,9.25,324,152.3,0.696,0.06,30.8877,,2.7,42.92,2289.11,34.351,9.28,2263.63
1175,34.275,-120.031667,0.01,23,0,10.1,101,201.1,0.249,0,123.6192,,1.85,24.9,2239.58,33.8026,10.11,2170.22
1176,34.318333,-120.803333,0.21,13.5,0.31,11.06,2,221.6,0.004,0.31,227.2687,,1.28,15.3,2248.2,33.728,11.06,2115.4
1177,32.64917,-119.48517,0.08,29.3,0.32,8.78,172,161.4,0.366,0.32,77.01185,,2.3,37.39,2268.22,34.088,8.8,2225.52
1178,31.418333,-122.001667,0.14,2.7,0.65,12.85,52,295.4,0.165,0.65,264.0368,,0.56,1.5,2218.7,33.184,12.86,2025.1
1179,32.8451,-117.53172,0.013,0,0.04,16.13,46,346.3,0.165,0.04,246.7362,,0.35,2.26,2231.78,33.376,16.14,2010.6
1180,33.821667,-118.63,0.06,14,0,11.68,50,246.9,0.151,0,198.1471,,1.22,10.9,2232.31,33.5452,11.69,2102.959896
1181,32.65318,-119.47958,0.02,34.65,0.1,7.48,322,136.2,0.701,0.1,39.58248,,2.77,54.96,2289.5,34.202,7.51,2272.07
1182,34.3165,-120.8009,0,28.52,0.04,8.44,232,163.9,0.541,0.04,104.8595,,2.17,35.74,2264.92,33.997,8.46,2207.02
1183,33.823333,-118.626667,0,26.6,0,9.51,170,180.7,0.39,0,96.17525,,2.12,30.5,2256.8,33.975,9.53,2204.4
1184,32.92,-118.938333,0,39.6,0,6.09,519,112.7,0.81,0,12.17611,,3.14,78.2,2317.7,34.321,6.14,2315.7
1185,33.82523,-118.62683,0.026,29.2,0.05,9.66,171,169,0.372,0.05,62.22328,,2.61,35.09,2271.12,34.164,9.68,2230.19
1186,32.84617,-117.533,0.003,28.4,0.04,8.94,231,163.1,0.545,0.04,88.32458,,2.24,35.61,2270.4,34.109,8.97,2218.29
1187,33.82228,-118.62652,0.266,12.7,0.43,11.79,30,247.6,0.081,0.43,187.6976,,1.25,12.99,2231.31,33.541,11.79,2105.55
1188,32.41808,-119.953,0.013,35.2,0.03,7.32,324,137.3,0.652,0.03,44.36774,,2.7,54.52,2284.74,34.156,7.35,2268.03
1189,33.41308,-117.90933,0.03,33.8,0,8.03,323,139.7,0.681,0,29.53557,,2.85,51.78,2289.22,34.264,8.06,2274.45
1190,32.84633,-117.5313,0.015,25.02,0,10.21,171,186.3,0.43,0,86.98,,2.14,28.97,2260.93,34.055,10.23,2208.53
1191,33.82228,-118.62652,0.019,30.7,0.03,8.75,232,153.1,0.45,0.03,51.77124,,2.56,42.36,2278.59,34.208,8.78,2247.92
1192,32.65,-119.481667,0,31.2,0,8.29,230,154,0.569,0,74.83018,,2.37,42,2272.6,34.1,8.31,2234.9
1193,33.486667,-119.323333,0.06,0.7,0.11,13.66,2,285.1,0.006,0.11,295.8158,,0.37,0.6,2243.23,33.4975,13.66,2014.37
1194,32.41813,-119.96012,0.02,20.5,0,10.04,100,213.2,0.285,0,152.3663,,1.63,19.41,2230.06,33.625,10.05,2145.75
1195,31.41,-121.991667,0.05,0.6,0.05,15.18,2,338.3,0.007,0.05,258.0538,,0.37,2.8,2220.17,33.1947,15.18,2006.922706
1196,33.418333,-117.898333,0.14,5.2,0.41,12.79,31,270.2,0.089,0.41,234.7851,,0.76,5.3,2234.42,33.4841,12.79,2057.75
1197,31.4171,-121.98952,0.02,0.2,0.03,14.67,50,335.2,0.181,0.03,258.913,,0.36,2.44,2217.24,33.11,14.68,2005.25
1198,32.41752,-119.96252,0.38,1.8,0.19,12.56,50,293.5,0.171,0.19,256.2325,,0.5,4.05,2211.2,33.12,12.56,2023.66
1199,33.827,-118.63057,0.03,0.06,0.28,17.2,30,368.2,0.121,0.28,256.386,,0.35,2.29,2232.84,33.395,17.2,2004.72
1200,32.84772,-117.53193,0.003,39.4,0.14,6.23,520,113.6,0.878,0.14,10.87153,,3.14,76.29,2320.35,34.314,6.28,2315
1201,34.15207,-121.15003,0,0,0.03,19.75,2,429.5,0.009,0.03,241.16,,0.3,0.52,2232.54,33.381,19.75,1999.84
1202,31.988333,-122.388333,0.01,18.1,0,10.6,101,231.7,0.292,0,185.9224,,1.49,16.7,2227.19,33.5077,10.61,2123.59
1203,31.4174,-121.99422,0.15,5.68,0.11,12.29,101,286.8,0.381,0.11,234.8203,,0.75,5.3,2225.17,33.162,12.3,2045.56
1204,32.65432,-119.48232,0,30.5,0,8.23,233,156.5,0.499,0,84.83845,,2.31,40.53,2262.37,34.064,8.26,2223.55
1205,33.81555,-121.84499,0.012,36.6,0,6.58,322,133.4,0.633,0,51.76065,,2.78,59.94,2292.96,34.075,6.61,2269.31
1206,32.416667,-119.965,0.15,2.4,0.51,13.02,50,281.1,0.148,0.51,253.1072,,0.54,4.1,2229,33.4054,13.03,2031.64
1207,31.41382,-121.996,0,30.5,0,8.28,233,158.9,0.581,0,87.01591,,2.3,39.07,2265.34,34.034,8.3,2222.18
1208,33.488333,-119.323333,0.21,13.6,0.22,11.48,49,238.8,0.133,0.22,167.649,,1.38,16.1,2235.55,33.5947,11.49,2126.26
1209,33.82253,-118.62812,0.007,27.9,0.03,9.88,232,170.3,0.538,0.03,56.56645,,2.42,34.86,2272.68,34.215,9.91,2235.55
1210,34.15047,-121.14983,0,33.48,0.03,7.94,322,142.4,0.653,0.03,41.32486,,2.73,50.44,2285.91,34.206,7.97,2265.75
1211,32.84663,-117.5315,0.01,0.1,0.1,17.92,2,368.4,0.007,0.1,247.2323,,0.31,1.49,2241.82,33.603,17.92,2003.99
1212,33.82293,-118.62723,0.014,33.74,0,7.68,323,138.1,0.6,0,40.45317,,2.8,53.68,2290.18,34.212,7.71,2269.84
1213,34.66333,-121.0434,0.02,32.1,0,8.39,322,149.3,0.639,0,44.80791,,2.58,43.99,2281.07,34.203,8.42,2256.63
1214,34.316667,-120.811667,0,28.7,0,8.96,171,168.9,0.42,0,89.63677,,2.22,34.2,2259.2,34.015,8.98,2216.6
1215,34.316667,-120.805,0.09,2.4,0.5,12.49,30,268.7,0.081,0.5,273.9845,,0.56,1.7,2232.78,33.4303,12.49,2031.99
1216,33.42318,-117.90352,0.011,27,0.03,9.34,232,165.9,0.55,0.03,74.83864,,2.35,35.13,2270.76,34.155,9.37,2224.29
1217,32.413333,-119.966667,0.34,9.2,0.02,12.46,50,276.2,0.158,0.02,223.9081,,0.93,7,2222.32,33.33,12.47,2071.09
1218,31.4171,-121.98952,0.01,26.8,0,8.1,234,161,0.599,0,130.0917,,1.96,34.26,2258.67,33.965,8.12,2189.78
1219,34.28082,-120.03182,0.29,11.6,0.23,11.48,33,242,0.083,0.23,212.5082,,1.15,11.56,2235.17,33.558,11.48,2097.46
1220,33.418333,-117.908333,0.02,27.2,0,9.23,170,170,0.399,0,89.63764,,2.22,33.8,2263.34,34.0654,9.25,2214.124605
1221,32.41777,-119.95838,0.018,0,0.02,19.06,25,415.9,0.104,0.02,232.9541,,0.32,2.04,2231.77,33.329,19.06,1999.05
1222,32.65,-119.481667,0,0.1,0.06,17.87,2,387.4,0.008,0.06,238.5581,,0.29,0.8,2229.1,33.331,17.87,2000.6
1223,34.28,-120.023333,0,25.7,0,6.45,519,121.5,0.856,0,0.869797,,3.74,103.9,2331.25,34.2413,6.5,2343.34
1224,33.488333,-122.551667,0.02,0.1,0,12.88,27,312.8,0.085,0,267.5718,,0.34,3.2,2198.79,32.9432,12.88,2002.02
1225,34.27822,-120.02078,0.01,33.81,0,7.66,323,138.7,0.54,0,19.57425,,2.99,64.21,2293.63,34.203,7.69,2291.88
1226,32.41813,-119.96012,0.01,40.5,0,6.02,521,111.6,0.88,0,12.1759,,3.14,77.83,2318.12,34.302,6.06,2315.45
1227,32.41982,-119.9655,0.02,31.5,0.03,8.08,233,151.2,0.486,0.03,72.21758,,2.42,43.89,2273.16,34.099,8.1,2237.85
1228,34.315,-120.798333,0.03,30.4,0,8.92,171,159.3,0.344,0,65.26301,,2.46,39.4,2272.64,34.1466,8.94,2235.605732
1229,33.82228,-118.62652,0.027,28.5,0.14,9.27,171,165.8,0.354,0.14,69.61822,,2.37,35.69,2262.87,34.127,9.29,2226.6
1230,32.41778,-119.95873,0.005,34.36,0.03,7.05,323,139.9,0.658,0.03,63.50862,,2.55,53.6,2280.26,34.07,7.08,2254.75
1231,32.846666,-117.528333,0.01,19.8,0.01,10.8,99,223.2,0.274,0.01,150.2053,,1.66,19,2235.51,33.6659,10.81,2143.62
1232,32.843333,-117.533333,0,36.6,0,6.94,517,124.4,0.886,0,18.70108,,3.01,65.6,2306.99,34.3048,6.99,2297.13
1233,32.846666,-117.528333,0,0,0.02,14.36,19,308.2,0.059,0.02,260.5873,,0.36,2.7,2231.86,33.3799,14.36,2006.63
1234,33.49017,-122.543,0,28.9,0,7.85,232,156.8,0.53,0,116.1641,,2.18,38.14,2261.81,33.965,7.87,2205.53
1235,32.991667,-120.34,0.02,22,0,9.34,100,205.3,0.265,0,160.19,,1.63,23.5,2232.87,33.5869,9.35,2151.93
1236,32.843333,-117.533333,0.13,32.4,0.12,8.67,323,144.7,0.604,0.12,29.14556,,2.81,47.4,2291.19,34.3254,8.7,2269.660223
1237,32.81672,-123.9064,0,0,0.01,18.76,25,422.3,0.111,0.01,242.81,,0.29,2.06,2220.12,33.154,18.77,1999.05
1238,33.82523,-118.62683,0.025,39.8,0.16,6.58,518,119.9,0.867,0.16,14.78619,,3.38,70.73,2312.67,34.294,6.62,2305.89
1239,32.65397,-119.48538,0.011,38.92,0.03,6.41,520,117.2,0.994,0.03,13.91605,,3.09,75.15,2314.27,34.299,6.46,2307.46
1240,32.65012,-119.4764,0.02,26.39,0,8.79,171,173.8,0.429,0,117.926,,2.05,31.95,2253.86,33.922,8.81,2193.14
1241,33.48228,-122.53438,0,0,0.1,18.06,40,378.6,0.154,0.1,237.2245,,0.31,0.95,2243.32,33.528,18.07,2006.9
1242,33.823333,-118.628333,0,27.7,0,9.19,171,173.4,0.39,0,92.25178,,2.19,32.8,2260.17,34.0072,9.21,2210
1243,33.81555,-121.84499,0.029,19.8,0.01,9.42,101,214.8,0.284,0.01,178.9247,,1.6,19.01,2223.48,33.471,9.43,2133.33
1244,33.418333,-117.9,0,0,0,16.92,20,362.8,0.075,0,257.681,,0.3,2.1,2232.48,33.3717,16.92,1998.31
1245,34.316667,-120.811667,0.03,0.1,0.02,16.72,10,357.6,0.036,0.02,248.9482,,0.29,1,2233.5,33.385,16.72,2002
1246,33.82293,-118.62723,0.095,2.73,0.43,13.67,30,300.3,0.093,0.43,248.8005,,0.59,3.98,2228.06,33.309,13.68,2035.53
1247,33.15023,-123.22093,0.003,0,0.02,15.69,50,363.2,0.203,0.02,258.71,,0.3,2.09,2210.06,33.018,15.7,1994.7
1248,33.42173,-117.90127,0.01,38.9,0.16,6.27,519,114.5,0.846,0.16,10.87164,,3.15,75.82,2318.6,34.307,6.31,2315.25
1249,33.42173,-117.90127,0.091,14.2,0.05,11.36,48,244.5,0.139,0.05,175.9327,,1.27,13.2,2224.39,33.495,11.37,2112.4
1250,33.41308,-117.90933,0.01,0,0,15.7,29,336.1,0.113,0,267.5476,,0.36,3.58,2229.5,33.384,15.71,2014.99
1251,33.823333,-118.63,0,27.8,0,9.42,171,170.4,0.381,0,80.50007,,2.24,33.4,2265.61,34.094,9.44,2219.06
1252,32.66247,-119.48342,0.01,0,0,17.3,31,360.5,0.112,0,242.0647,,0.32,1.2,2238.32,33.534,17.31,2007.89
1253,32.84617,-117.533,0.014,32.3,0.04,8.47,323,146.6,0.684,0.04,41.32648,,2.66,46.36,2287.65,34.257,8.5,2265.59
1254,32.846666,-117.528333,0,0,0.02,14.37,2,307.9,0.006,0.02,260.5878,,0.36,2.6,2231.2,33.3806,14.37,2005.52
1255,33.48767,-117.76867,0.043,0,0.1,15.27,2,316.2,0.006,0.1,251.8941,,0.36,2.47,2237.56,33.518,15.27,2016.24
1256,33.41783,-117.90288,0.02,28.7,0.07,9.81,171,173.8,0.398,0.07,65.7075,,2.46,34.07,2266.48,34.133,9.83,2227.96
1257,33.82228,-118.62652,0.027,33.2,0.08,8.01,323,142.8,0.582,0.08,38.71502,,2.75,50.49,2286.85,34.228,8.04,2266.2
1258,31.4171,-121.98952,0,40.9,0,5.46,519,111.6,0.977,0,17.39429,,3.12,82.8,2314.12,34.207,5.5,2317.65
1259,33.81882,-118.63067,0.06,0.3,0.01,14.79,30,309.6,0.093,0.01,254.4893,,0.37,3.09,2237.07,33.488,14.79,2018.96
1260,32.81872,-123.90777,0,27.2,0.03,8.43,231,168.5,0.652,0.03,127.0557,,2.03,32.36,2254.69,33.93,8.45,2191.36
1261,32.653333,-119.486667,0,0,0,14.32,2,311.2,0.006,0,257.982,,0.34,2.3,2226.1,33.3246,14.32,2011.63
1262,32.41813,-119.96012,0.01,31.6,0,7.68,232,149,0.513,0,85.2672,,2.35,43.7,2266.1,34.033,7.7,2229.5
1263,34.44812,-120.5254,0.24,1.6,0.65,16.18,2,343.5,0.007,0.65,236.7071,,0.55,4.45,2232.76,33.412,16.18,2027.13
1264,32.653333,-119.486667,0,0,0,14.33,30,312,0.093,0,257.5462,,0.34,2.3,2226.23,33.325,14.33,2011.13
1265,31.41567,-121.9852,0.008,0,0,16.2,49,365.5,0.18,0,249.8368,,0.34,1.94,2218.08,33.136,16.21,2002.36
1266,32.41982,-119.9655,0.03,18.9,0.05,9.92,100,215.1,0.257,0.05,168.9124,,1.5,18.42,2230,33.579,9.93,2133.58
1267,34.271667,-120.023333,0.01,17.3,0,11.07,100,237.1,0.282,0,161.9832,,1.46,16.7,2229.96,33.542,11.08,2126.5
1268,32.848333,-117.53,0,0,0.11,22.01,2,474.2,0.009,0.11,239.2066,,0.2,3.6,2242.58,33.548,22.01,1986.1
1269,32.90882,-117.39082,0.188,0.5,0.07,14.65,30,306.2,0.095,0.07,244.458,,0.44,3.79,2237.44,33.497,14.65,2033.65
1270,32.65432,-119.48232,0,34.8,0,7.44,323,137.5,0.629,0,43.49783,,2.71,54.31,2275.97,34.186,7.47,2258.36
1271,34.27407,-120.02473,0.039,26.9,0.01,9.41,101,178.6,0.206,0.01,86.16531,,2.18,32.25,2255.02,33.962,9.42,2209.51
1272,32.65,-119.475,0,34,0,7.74,231,144,0.448,0,54.377,,2.6,49.4,2279.41,34.1292,7.76,2254.894526
1273,31.41838,-121.99563,0.016,40.12,0.09,5.78,517,113,1.05,0.09,15.65502,,3.12,81.14,2315.33,34.24,5.82,2313.58
1274,32.92,-118.938333,0,0.1,0,18.54,2,387.9,0.008,0,239.4315,,0.3,1.4,2240.76,33.5304,18.54,1998.38
1275,32.85,-117.531667,0,22.6,0.05,10.07,101,210,0.262,0.05,131.4664,,1.84,23.1,2235.76,33.6827,10.08,2165.05
1276,33.97237,-120.5707,0.14,14.3,0,11.48,50,247.3,0.146,0,188.1316,,1.29,12.61,2225.92,33.498,11.48,2106.56
1277,32.65117,-119.48417,0.021,24.6,0.02,8.99,171,181.2,0.416,0.02,137.5181,,1.84,26.85,2249.32,33.854,9.01,2172.37
1278,33.82217,-118.626,0,31.1,0,8.42,232,152.7,0.461,0,60.90722,,2.48,43.09,2275.43,34.152,8.45,2242.8
1279,33.828333,-118.625,0,0,0.13,14.24,18,309.8,0.065,0.13,294.1461,,0.38,3.7,2228.15,33.317,14.24,2007.29
1280,33.42117,-117.9052,0.012,0.07,0.16,19.76,2,414,0.008,0.16,233.8243,,0.29,1.85,2244.77,33.583,19.76,2003.06
1281,32.82037,-123.9004,0,40.6,0.1,5.79,520,110.9,0.917,0.1,13.91527,,3.22,80.14,2318.34,34.276,5.83,2316.82
1282,34.15253,-121.15268,0.031,24.2,0.03,9.58,101,197.6,0.279,0.03,131.0142,,1.88,24.97,2233.84,33.746,9.59,2173.06
1283,34.315,-120.798333,0.52,23.2,0.11,10.08,50,204.2,0.133,0.11,147.1307,,1.88,23.5,2244.13,33.753,10.09,2167.295692
1284,31.41,-121.991667,0.16,2.3,0.57,13.71,50,309.7,0.166,0.57,258.4102,,0.53,4.4,2220.32,33.2037,13.72,2025.994607
1285,31.42703,-121.97902,0.029,41.3,0.05,5.33,518,113.1,0.968,0.05,22.61299,,3.15,83.33,2310.6,34.167,5.37,2312.33
1286,34.27822,-120.02078,0.01,32.86,0,8.29,232,148.8,0.411,0,34.3677,,2.78,52.7,2282.68,34.17,8.31,2270.83
1287,32.64837,-119.48527,0.028,0,0.01,17.48,2,352.2,0.007,0.01,258.5263,,0.33,0.39,2245.16,33.673,17.48,2010.96
1288,32.84663,-117.5315,0.02,32.2,0,8.13,323,147,0.68,0,50.89716,,2.58,47.02,2282.17,34.183,8.16,2247.66
1289,33.488333,-119.323333,0.11,2.1,0.39,13.09,20,277.9,0.056,0.39,268.3481,,0.52,3.8,2239.47,33.4496,13.09,2033.52
1290,32.843333,-117.533333,0.01,23.8,0.02,9.87,102,194.1,0.26,0.02,124.0456,,1.87,25.2,2246.83,33.8507,9.88,2171.84
1291,31.41507,-121.99767,0.24,4.9,0,12.89,102,290.3,0.362,0,243.237,,0.69,5.58,2219.59,33.27,12.9,2044.36
1292,32.81403,-123.90517,0.009,40.9,0.03,5.5,519,111.3,0.951,0.03,16.52452,,3.12,83.74,2315.4,34.221,5.54,2316.4
1293,33.146667,-123.223333,0,38.7,0,1.25,3595,45,2.658,0,126.8838,,2.73,175,2425.96,34.6685,1.53,2348.59
1294,33.48258,-122.53307,0.009,34.33,0,7.33,323,140.2,0.662,0,54.37387,,2.63,52.95,2282.32,34.123,7.36,2262.63
1295,34.45118,-120.5247,0.347,5.58,0.1,13.74,50,297.9,0.164,0.1,219.5999,,0.81,7.8,2228.39,33.368,13.74,2055.47
1296,32.418333,-119.968333,0,29.1,0,8.58,171,161.8,0.373,0,93.11111,,2.2,37,2259.9,34.054,8.6,2215.8
1297,34.2769,-120.02423,0.006,0,0,16.19,30,353.8,0.106,0,253.2964,,0.32,1.95,2228.53,33.285,16.19,2001.25
1298,33.41763,-117.9034,0.02,22.45,0,9.67,101,198.4,0.262,0,136.6737,,1.82,24.08,2241.21,33.754,9.69,2166.55
1299,32.82037,-123.9004,0,0,0.09,15.03,50,332.6,0.169,0.09,255.4192,,0.36,3.21,2223.36,33.252,15.04,2008.05
1300,33.82407,-118.62738,0.013,38.06,0.01,6.49,519,118.2,0.976,0.01,12.17666,,3.09,74.99,2314.74,34.31,6.54,2312.73
1301,34.27192,-120.0276,0.289,21.6,0.05,10.31,50,206.4,0.125,0.05,127.9803,,1.82,25.05,2243.55,33.768,10.32,2170.55
1302,33.81657,-121.8428,0.006,40.18,0,5.78,519,111.2,0.919,0,13.27,,3.2,82.55,2320.09,34.286,5.83,2317.63
1303,34.28,-120.023333,0.08,2.7,0.65,12.77,31,273.5,0.085,0.65,261.8008,,0.6,2.7,2234.13,33.4331,12.77,2035.37
1304,34.2769,-120.02423,0.017,28.7,0.01,9.13,233,168.3,0.58,0.01,68.31374,,2.34,38.09,2267.12,34.077,9.15,2230.94
1305,31.985,-122.403333,0,33.7,0,7.51,320,142.2,0.731,0,55.24514,,2.55,50.6,2283.5,34.1245,7.54,2256.49
1306,34.16203,-121.15758,0.026,31.2,0.02,8.5,232,152.8,0.469,0.02,56.99175,,2.52,42.79,2273.61,34.156,8.52,2248.15
1307,33.82217,-118.626,0,34.1,0,7.72,323,138.4,0.592,0,34.36355,,2.74,53.27,2288.89,34.229,7.76,2274.18
1308,34.288333,-120.028333,0.33,10.5,0.01,12.16,54,260.4,0.148,0.01,209.4986,,1.06,11,2231.62,33.4692,12.17,2082.65
1309,32.8451,-117.53172,0.01,0,0.06,16.84,2,360,0.007,0.06,243.287,,0.32,1.96,2233.39,33.382,16.84,2005.15
1310,34.31487,-120.804,0.34,6.1,0.08,13.19,30,286.1,0.096,0.08,223.583,,0.8,5.83,2225.65,33.374,13.19,2058.45
1311,32.65397,-119.48538,0.011,27.47,0.05,8.22,233,161,0.61,0.05,122.26,,2.02,35.93,2262.44,33.978,8.24,2196.12
1312,33.488333,-119.323333,0.11,2.1,0.46,13.09,2,277.4,0.006,0.46,268.7834,,0.51,4,2237.71,33.4514,13.09,2034.76
1313,34.27407,-120.02473,0.034,31.6,0.03,8.46,232,151.4,0.418,0.03,42.63447,,2.64,47.12,2278.04,34.163,8.48,2259.13
1314,34.276667,-120.03,0.01,32.5,0,8.32,174,148.4,0.293,0,43.93892,,2.62,48.9,2279.4,34.175,8.34,2259.7
1315,31.428333,-121.981667,0,38.7,0,1.29,3551,45.9,2.737,0,124.7121,,2.72,172.5,2429.51,34.6727,1.56,2353.68
1316,32.985,-120.346666,0.01,23.9,0,9.71,101,196,0.254,0,134.4942,,1.9,25.6,2243.45,33.7822,9.72,2170.88
1317,32.84772,-117.53193,0.018,31.1,0.08,8.66,231,151.1,0.503,0.08,52.64027,,2.53,42.47,2281.59,34.213,8.69,2247.93
1318,33.418333,-117.898333,0,28.6,0,9.3,171,163.2,0.366,0,70.9219,,2.38,36.1,2270,34.1648,9.32,2227.73
1319,32.41797,-119.9588,0.247,20.7,0.17,10.66,50,213.3,0.134,0.17,139.7434,,1.72,21.09,2241.87,33.752,10.67,2163.02
1320,32.846666,-117.528333,0.13,7.7,0.02,13.06,50,284.6,0.152,0.02,213.4714,,0.92,7.3,2224.41,33.37,13.07,2067.63
1321,33.418333,-117.9,0,25.4,0,9.89,172,187.2,0.449,0,100.0983,,2.03,28.7,2253.63,33.9702,9.91,2195.82
1322,33,-120.39,0,35,0,7.05,316,134.1,0.634,0,48.71628,,2.74,57,2287.33,34.146,7.08,2271.6
1323,33.48223,-122.53563,0.027,16.9,0,10.16,102,227.2,0.3,0,195.4924,,1.39,15.69,2222.31,33.463,10.17,2116.32
1324,32.42103,-119.96358,0.012,34.8,0.03,7.21,324,136.4,0.656,0.03,46.97724,,2.72,54.54,2285.04,34.151,7.24,2268.47
1325,33.47985,-122.53081,0.014,0.05,0.01,15.19,30,338.5,0.102,0.01,256.3082,,0.37,2.12,2223.15,33.202,15.2,2010.34
1326,33.823333,-118.626667,0,32.8,0,8.26,322,146.3,0.634,0,42.19667,,2.63,46.7,2284,34.22,8.29,2262.7
1327,32.41787,-119.9594,0,35.71,0,6.94,323,134.7,0.677,0,48.43,,2.75,57.85,2288.85,34.121,6.97,2272.65
1328,31.41507,-121.99767,0.01,40.6,0.01,5.74,519,115.9,1.03,0.01,21.78724,,3.17,79.1,2310.14,34.2,5.78,2309.18
1329,32.416667,-119.956667,0.38,9.2,0.25,11.48,50,263,0.147,0.25,238.2515,,0.96,9.3,2224.07,33.2755,11.49,2067.482756
1330,31.416667,-122.001667,0,40.9,0,5.61,521,112.2,0.973,0,17.82932,,3.05,81.5,2313.97,34.227,5.65,2316.17
1331,34.32,-120.80682,0.06,1.7,0.19,12.93,2,287.3,0.006,0.19,265.761,,0.46,4.14,2223.52,33.293,12.93,2021.89
1332,33.493333,-119.313333,0,23.8,0,9.98,103,197,0.261,0,122.7435,,1.92,25.5,2241.92,33.8356,9.99,2172.38
1333,34.28082,-120.03182,0.01,28.4,0,9.01,171,167.4,0.351,0,81.80292,,2.27,36,2265.6,34.061,9.03,2220.41
1334,32.845,-117.54,0,0,0.41,17.67,20,377.7,0.077,0.41,251.1792,,0.32,1.5,2233.86,33.3998,17.67,1997.7
1335,33.485,-122.541667,0,0.1,0.01,17.55,20,387.1,0.077,0.01,240.7364,,0.26,1.2,2223.8,33.24,17.55,1998.8
1336,34.311667,-120.818333,0.22,19.2,0.33,10.43,50,209.8,0.105,0.33,218.5321,,1.55,20.1,2181.57,33.7457,10.44,2140.1
1337,33.48767,-117.76867,0.072,2.6,0.07,14.04,30,300.5,0.094,0.07,238.3435,,0.57,4.12,2229.77,33.41,14.05,2039.79
1338,33.15023,-123.22093,0.014,0,0.01,19.34,2,447,0.009,0.01,238.35,,0.3,1.76,2210.16,32.989,19.34,1992.75
1339,32.81872,-123.90777,0.008,0,0.18,17.1,50,386.7,0.2,0.18,246.4018,,0.35,2.81,2217.64,33.123,17.11,2002.65
1340,32.65,-119.481667,0,15.5,0,10.88,100,242.8,0.336,0,185.0725,,1.29,13.6,2222.7,33.416,10.89,2107.9
1341,32.66247,-119.48342,0.02,26.8,0,8.72,171,174.1,0.449,0,125.0628,,2.06,31.11,2251.13,33.9,8.74,2185.57
1342,34.27,-120.021666,0.01,26.7,0.03,9.54,101,177,0.257,0.03,90.08051,,2.14,31.7,2258.54,34.014,9.55,2205.59
1343,31.4145,-121.99232,0.016,0,0.03,14.29,30,325.8,0.098,0.03,259.3258,,0.34,2.71,2217.9,33.126,14.3,2002.78
1344,34.288333,-120.028333,0.11,2.3,0.05,13.16,1,283.3,0.003,0.05,270.1066,,0.52,5.5,2233.49,33.3941,13.16,2023.4
1345,32.411667,-119.971667,0.05,18.7,0,9.93,100,229.2,0.274,0,187.2241,,1.5,18.1,2224.21,33.3907,9.94,2120.86
